시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),건축년도,도로명,해제사유발생일,거래구분,중개사사무소,본번,부번,단지명,전용면적(㎡),층,등기신청일자,거래유형,중개사소재지,건물명,대지권면적(㎡),발표
장기동,4.Apr,아파트,,,,202306,17,44500,2011.0,김포한강2로 11,,,,2004,4.0,수정마을(쌍용예가),84.752,9.0,20230727,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,20,48000,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.9076,19.0,20230911,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,16,42800,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.8713,18.0,20230823,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,14,42900,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.8713,13.0,20230831,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202306,20,35000,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.984,7.0,20231229,중개거래,경기 김포시,,,발표전
장기동,1635,아파트,,,,202306,1,41000,2008.0,김포한강3로 290-16,,,,1635,0.0,고창마을(이니스더원),112.0079,10.0,20230627,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,13,40300,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,71.5521,7.0,20230810,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,9,44000,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.8713,26.0,20230728,중개거래,"경기 고양일산동구, 경기 김포시",,,발표전
구래동,Apr.88,아파트,,,,202306,27,38000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,84.8,20.0,20230703,직거래,-,,,발표전
고촌읍,BL-A1-1,아파트,,,,202306,3,56000,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,84.9181,14.0,20230818,중개거래,"경기 김포시, 서울 강남구",,,발표전
북변동,690,아파트,,,,202306,28,22300,1995.0,북변1로16번길 34,,,,690,0.0,산호,59.935,9.0,20230906,중개거래,경기 김포시,,,발표전
마산동,672-3,아파트,,,,202306,12,44520,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,84.9791,19.0,20230614,중개거래,인천 서구,,,발표전
마산동,636-1,아파트,,,,202306,10,37000,2013.0,김포한강7로22번길 22,,,,636,1.0,한강 힐스테이트,84.954,7.0,20230814,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202306,2,45000,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),105.8231,6.0,20230714,중개거래,경기 김포시,,,발표전
구래동,Jan.87,아파트,,,,202306,24,45500,2018.0,김포한강4로 471,,,,6887,1.0,호반베르디움더레이크2차,84.8559,2.0,20230830,중개거래,경기 김포시,,,발표전
마산동,639-8,아파트,,,,202306,17,34500,2013.0,김포한강8로 173-58,,,,639,8.0,은여울마을경남아너스빌,74.65,19.0,20230817,중개거래,경기 김포시,,,발표전
구래동,Apr.86,아파트,,,,202306,3,59800,2021.0,솔터로 22,,,,6886,4.0,메트로타워예미지,78.9075,39.0,20230814,중개거래,경기 김포시,,,발표전
구래동,Apr.86,아파트,,,,202306,17,68000,2021.0,솔터로 22,,,,6886,4.0,메트로타워예미지,90.8797,37.0,20230803,중개거래,"경기 김포시, 서울 강남구",,,발표전
구래동,Apr.86,아파트,,,,202306,21,63000,2021.0,솔터로 22,,,,6886,4.0,메트로타워예미지,90.8797,36.0,20230911,중개거래,경기 김포시,,,발표전
마산동,672-3,아파트,,,,202306,29,42700,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,84.9791,6.0,20230719,중개거래,경기 김포시,,,발표전
마산동,672-3,아파트,,,,202306,29,42700,2018.0,김포한강8로 173-59,20230704.0,,,672,3.0,e편한세상한강신도시2차,84.9791,6.0, ,중개거래,경기 김포시,,,발표전
고촌읍,1256,아파트,,,,202306,19,60000,2008.0,수기로 67-53,,,,1256,0.0,수기마을힐스테이트2단지,84.85,5.0,20230904,중개거래,경기 김포시,,,발표전
장기동,1629,아파트,,,,202306,10,40300,2009.0,김포한강2로 192,,,,1629,0.0,고창마을(자연앤어울림),84.85,5.0,20230630,중개거래,"경기 김포시, 서울 서대문구",,,발표전
장기동,1629,아파트,,,,202306,13,40000,2009.0,김포한강2로 192,,,,1629,0.0,고창마을(자연앤어울림),84.85,14.0,20230622,중개거래,경기 김포시,,,발표전
장기동,1636,아파트,,,,202306,9,44900,2008.0,김포한강2로 189,,,,1636,0.0,고창마을(제일풍경채),84.9741,17.0,20230921,중개거래,경기 김포시,,,발표전
마산동,672-1,아파트,,,,202306,3,41000,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.9584,21.0,20230817,중개거래,경기 김포시,,,발표전
구래동,6874-20,아파트,,,,202306,16,42750,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,84.9592,8.0,20230811,중개거래,경기 김포시,,,발표전
구래동,6874-20,아파트,,,,202306,10,40500,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,75.6597,13.0,20230922,중개거래,경기 김포시,,,발표전
구래동,6874-20,아파트,,,,202306,2,42400,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,84.9592,16.0,20230824,중개거래,경기 김포시,,,발표전
마산동,672-1,아파트,,,,202306,2,40000,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.991,23.0,20230602,직거래,-,,,발표전
구래동,6874-20,아파트,,,,202306,17,42500,2018.0,김포한강4로420번길 100,,,,6874,20.0,김포한강아이파크,84.9592,3.0,20230808,중개거래,경기 김포시,,,발표전
마산동,672-1,아파트,,,,202306,9,42000,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.8977,18.0,20230918,중개거래,경기 김포시,,,발표전
운양동,1300-3,아파트,,,,202306,22,44000,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.3317,28.0,20230725,중개거래,경기 김포시,,,발표전
운양동,1300-3,아파트,,,,202306,23,39800,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.1119,3.0,20230811,중개거래,경기 김포시,,,발표전
고촌읍,1256,아파트,,,,202306,15,60000,2008.0,수기로 67-53,,,,1256,0.0,수기마을힐스테이트2단지,84.85,8.0,20230721,중개거래,경기 김포시,,,발표전
운양동,1300-3,아파트,,,,202306,24,40500,2013.0,김포한강11로 276,,,,1300,3.0,김포한강신도시반도유보라2차,59.3317,2.0,20230831,중개거래,경기 김포시,,,발표전
마산동,672-1,아파트,,,,202306,10,40850,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.9584,2.0,20231103,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202306,5,35700,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.984,6.0,20230728,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,14,45000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,13.0,20230904,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,14,41400,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,17.0,20230817,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,12,40000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.991,8.0,20230828,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,10,39000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,2.0,20230728,중개거래,경기 김포시,,,발표전
고촌읍,1248,아파트,,,,202306,21,79000,2008.0,수기로 39-13,,,,1248,0.0,수기마을힐스테이트3단지,164.26,14.0,20230703,중개거래,경기 김포시,,,발표전
북변동,808,아파트,,,,202306,3,34500,1999.0,김포대로926번길 88-36,,,,808,0.0,풍년마을(대림),84.91,16.0,20230911,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,7,45500,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.8834,4.0,20230825,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,6,40500,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.8713,2.0,20230626,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202306,14,36200,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.984,7.0,20230831,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202306,16,33800,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.5167,5.0,20230830,중개거래,경기 김포시,,,발표전
구래동,Jan.87,아파트,,,,202306,17,48500,2018.0,김포한강4로 471,,,,6887,1.0,호반베르디움더레이크2차,84.8559,18.0,20231211,중개거래,경기 김포시,,,발표전
구래동,Apr.88,아파트,,,,202306,25,36000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,74.99,3.0,20230721,중개거래,경기 김포시,,,발표전
구래동,Jun.88,아파트,,,,202306,8,33500,2017.0,김포한강9로12번길 50,,,,6888,6.0,김포한강신도시모아엘가2차아파트,59.97,4.0,20230808,중개거래,경기 김포시,,,발표전
마산동,672-1,아파트,,,,202306,15,41300,2020.0,김포한강8로 127,,,,672,1.0,한강동일스위트TheParkView2단지,84.8977,16.0,20230721,중개거래,경기 김포시,,,발표전
마산동,636-1,아파트,,,,202306,30,36800,2013.0,김포한강7로22번길 22,,,,636,1.0,한강 힐스테이트,84.9238,12.0,20230726,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,24,42000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.8977,15.0,20230810,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,4,40500,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.9584,12.0,20230731,중개거래,경기 김포시,,,발표전
마산동,638-4,아파트,,,,202306,6,40000,2020.0,김포한강8로 173-88,,,,638,4.0,한강동일스위트TheParkView1단지,84.8977,7.0,20230710,중개거래,경기 김포시,,,발표전
장기동,1885-10,아파트,,,,202306,5,44500,2012.0,김포한강3로 290-13,,,,1885,10.0,고창마을한양수자인리버팰리스,84.9255,22.0,20230911,중개거래,경기 김포시,,,발표전
풍무동,BL 25--1,아파트,,,,202306,8,48800,2016.0,유현로 200,,,,25,1.0,풍무 푸르지오,59.937,7.0,20230810,중개거래,경기 김포시,,,발표전
마산동,672-3,아파트,,,,202306,17,40500,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,74.2092,11.0,20230831,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202306,14,36000,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.5167,11.0,20230901,중개거래,경기 김포시,,,발표전
구래동,Jun.86,아파트,,,,202306,12,48000,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,78.2815,23.0,20230726,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202306,21,37000,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.539,11.0,20230821,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202306,21,35700,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.5167,15.0,20230726,중개거래,경기 김포시,,,발표전
구래동,Feb.95,아파트,,,,202306,3,35500,2017.0,김포한강8로 409,,,,6895,2.0,한강신도시3차푸르지오,59.539,5.0,20230922,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202306,6,36500,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.984,10.0,20230830,중개거래,경기 김포시,,,발표전
운양동,1331-1,아파트,,,,202306,5,49800,2018.0,김포한강11로 37,,,,1331,1.0,한강신도시운양KCC스위첸,84.93,22.0,20230714,중개거래,경기 김포시,,,발표전
장기동,1886-2,아파트,,,,202306,7,37800,2011.0,김포한강2로 208,,,,1886,2.0,고창마을(케이씨씨스위첸),59.806,16.0,20230825,중개거래,"경기 김포시, 서울 양천구",,,발표전
운양동,1436,아파트,,,,202306,2,26900,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.5305,7.0,20230612,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202306,25,52500,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,80.8786,4.0,20231013,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202306,28,50500,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9034,7.0,20230630,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202306,28,58800,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,14.0,20230818,중개거래,경기 김포시,,,발표전
운양동,1306-2,아파트,,,,202306,24,60000,2016.0,모담공원로 17,,,,1306,2.0,한강신도시운양푸르지오,84.8771,10.0,20230807,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202306,21,57000,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,13.0,20230906,중개거래,"경기 김포시, 서울 강서구",,,발표전
고촌읍,BL-A2,아파트,,,,202306,2,58500,2020.0,수기로 136,,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,13.0, ,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202306,6,44500,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),105.8231,15.0,20230811,중개거래,경기 김포시,,,발표전
운양동,1301-1,아파트,,,,202306,13,53000,2014.0,김포한강11로 275,,,,1301,1.0,한강신도시롯데캐슬,84.7628,17.0,20230901,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202306,16,36000,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),123.69,1.0,20230721,직거래,-,,,발표전
운양동,1436,아파트,,,,202306,13,23500,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.478,14.0,20230613,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202306,12,25400,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),59.5305,5.0,20230714,중개거래,경기 김포시,,,발표전
운양동,1325-7,아파트,,,,202306,23,39700,2012.0,김포한강11로 38,,,,1325,7.0,모담마을한강화성파크드림,84.9959,3.0,20230822,중개거래,경기 김포시,,,발표전
고촌읍,BL-A2,아파트,,,,202306,21,57000,2020.0,수기로 136,20230713.0,,,00A2,0.0,캐슬앤파밀리에시티 2단지,84.9582,13.0, ,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202306,10,58000,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,84.9034,13.0,20230630,중개거래,경기 김포시,,,발표전
운양동,1436,아파트,,,,202306,21,27000,1999.0,전원로 27,,,,1436,0.0,전원마을(월드3차1단지),84.252,1.0,20230720,직거래,-,,,발표전
고촌읍,BL-A1,아파트,,,,202306,16,55000,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,84.9582,6.0,20230811,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1,아파트,,,,202306,22,55900,2020.0,태리로 236,,,,00A1,0.0,캐슬앤파밀리에시티 1단지,84.9582,4.0,20230809,중개거래,경기 김포시,,,발표전
운양동,1325-7,아파트,,,,202306,16,40000,2012.0,김포한강11로 38,,,,1325,7.0,모담마을한강화성파크드림,84.9959,20.0,20230714,직거래,-,,,발표전
운양동,1325-7,아파트,,,,202306,9,39050,2012.0,김포한강11로 38,,,,1325,7.0,모담마을한강화성파크드림,84.9959,3.0,20230613,중개거래,경기 김포시,,,발표전
운양동,1304-1,아파트,,,,202306,15,48500,2018.0,김포한강11로255번길 15,,,,1304,1.0,김포한강이랜드타운힐스,72.919,7.0,20230726,중개거래,경기 김포시,,,발표전
운양동,1304-1,아파트,,,,202306,10,47000,2018.0,김포한강11로255번길 15,,,,1304,1.0,김포한강이랜드타운힐스,72.919,10.0,20231004,중개거래,경기 김포시,,,발표전
운양동,1304-1,아파트,,,,202306,9,45500,2018.0,김포한강11로255번길 15,,,,1304,1.0,김포한강이랜드타운힐스,72.595,6.0,20230803,중개거래,경기 김포시,,,발표전
운양동,1250-3,아파트,,,,202306,13,54300,2012.0,김포한강11로 287,,,,1250,3.0,한강신도시e편한세상,101.847,7.0,20230720,중개거래,경기 김포시,,,발표전
구래동,Jun.86,아파트,,,,202306,22,52500,2018.0,김포한강4로 487,,,,6886,6.0,한강신도시반도유보라4차,87.0536,10.0,20230907,중개거래,경기 김포시,,,발표전
구래동,6873-19,아파트,,,,202306,24,54500,2018.0,김포한강9로 116,,,,6873,19.0,한강신도시반도유보라5차,104.3203,17.0,20230925,중개거래,경기 김포시,,,발표전
구래동,Aug.73,아파트,,,,202306,28,52500,2011.0,김포한강5로 417,,,,6873,8.0,한가람마을(우미린),130.0122,6.0,20230720,중개거래,경기 김포시,,,발표전
구래동,Jun.74,아파트,,,,202306,21,41800,2014.0,김포한강4로420번길 164,,,,6874,6.0,호수마을이편한세상,84.7199,26.0,20230925,중개거래,경기 김포시,,,발표전
구래동,6874-17,아파트,,,,202306,17,38800,2013.0,김포한강5로 385,,,,6874,17.0,호수마을e편한세상아파트,84.6507,20.0,20230804,중개거래,경기 김포시,,,발표전
구래동,6874-17,아파트,,,,202306,13,39000,2013.0,김포한강5로 385,,,,6874,17.0,호수마을e편한세상아파트,84.9759,8.0,20230811,중개거래,경기 김포시,,,발표전
구래동,Mar.87,아파트,,,,202306,30,45500,2018.0,김포한강8로 332,,,,6887,3.0,호반베르디움더레이크3차,84.8559,8.0,20230904,중개거래,경기 김포시,,,발표전
마산동,672-3,아파트,,,,202306,14,43000,2018.0,김포한강8로 173-59,,,,672,3.0,e편한세상한강신도시2차,84.9791,7.0,20230831,중개거래,경기 김포시,,,발표전
구래동,Apr.88,아파트,,,,202306,23,40000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,84.78,19.0,20240130,중개거래,경기 김포시,,,발표전
구래동,Apr.88,아파트,,,,202306,22,41000,2015.0,김포한강8로 365,20230629.0,,,6888,4.0,구래역화성파크드림,84.8,9.0, ,중개거래,경기 김포시,,,발표전
구래동,Apr.88,아파트,,,,202306,22,40000,2015.0,김포한강8로 365,,,,6888,4.0,구래역화성파크드림,84.78,22.0,20230831,중개거래,"경기 김포시, 서울 서대문구",,,발표전
고촌읍,BL-A1-1,아파트,,,,202306,5,54500,2020.0,상미로 38,,,,00A1,1.0,힐스테이트 리버시티 1단지,84.9181,4.0,20230814,중개거래,경기 김포시,,,발표전
고촌읍,BL-A1-1,아파트,,,,202306,16,55700,2020.0,상미로 38,20230727.0,,,00A1,1.0,힐스테이트 리버시티 1단지,84.9181,14.0, ,중개거래,경기 김포시,,,발표전
