시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원),주택유형,메가서울,건물명
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,월세,84.9181,202306,3,"5,000",125,14,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,월세,68.9065,202306,7,"5,000",100,8,2020.0,상미로 38,202306~202506,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,113.9625,202306,8,"40,000",0,3,2020.0,상미로 38,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,113.9625,202306,8,"40,000",0,3,2020.0,상미로 38,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,102.9825,202306,8,"35,000",0,1,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,84.9181,202306,9,"30,000",0,14,2020.0,상미로 38,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,월세,84.9181,202306,12,"3,000",140,14,2020.0,상미로 38,202306~202506,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,68.9987,202306,13,"28,000",0,16,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,68.9065,202306,15,"25,000",0,6,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,68.9987,202306,15,"28,000",0,16,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,94.6847,202306,16,"35,000",0,3,2020.0,상미로 38,202306~202401,갱신,-,"43,000",0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,76.9827,202306,20,"30,000",0,4,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,68.976,202306,28,"27,000",0,13,2020.0,상미로 38,202309~202509,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-1,00A1,1,힐스테이트 리버시티 1단지,전세,76.9827,202306,29,"32,000",0,3,2020.0,상미로 38,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9181,202306,1,"3,000",120,13,2020.0,상미1로 7,202308~202506,갱신,-,"3,000",110.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,76.9767,202306,6,"30,000",0,7,2020.0,상미1로 7,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,84.9181,202306,8,"31,000",0,7,2020.0,상미1로 7,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,월세,84.9181,202306,9,"5,000",150,17,2020.0,상미1로 7,202307~202407,신규,-,0,0.0,아파트,발표전,
경기도 김포시 고촌읍 향산리,BL-A1-2,00A1,2,힐스테이트 리버시티 2단지,전세,84.9181,202306,14,"34,000",0,1,2020.0,상미1로 7,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,월세,84.896,202306,7,"3,000",100,14,2012.0,김포한강8로 377,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,월세,84.896,202306,9,"2,000",100,6,2012.0,김포한강8로 377,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Feb-88,6888,2,구래역한강리슈빌,전세,74.377,202306,10,"22,000",0,14,2012.0,김포한강8로 377,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202306,3,"22,000",0,29,2015.0,김포한강8로 365,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202306,3,"2,200",0,29,2015.0,김포한강8로 365,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,74.99,202306,11,"1,000",120,14,2015.0,김포한강8로 365,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202306,24,"22,500",0,10,2015.0,김포한강8로 365,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,74.9,202306,24,"22,000",0,5,2015.0,김포한강8로 365,202309~202509,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,84.78,202306,27,"5,000",105,9,2015.0,김포한강8로 365,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,74.9,202306,28,"12,487",16,6,2015.0,김포한강8로 365,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,월세,74.99,202306,28,"12,502",16,8,2015.0,김포한강8로 365,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-88,6888,4,구래역화성파크드림,전세,84.8,202306,30,"29,800",0,20,2015.0,김포한강8로 365,202306~202506,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,46.56,202306,5,"3,005",21,9,2014.0,김포한강10로134번길 77,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,46.56,202306,8,705,25,11,2014.0,김포한강10로134번길 77,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,46.56,202306,12,"3,005",21,15,2014.0,김포한강10로134번길 77,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Apr-95,6895,4,김포한강나비마을엘에이치3단지,월세,59.46,202306,13,"4,623",33,8,2014.0,김포한강10로134번길 77,-,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Aug-72,6872,8,김포한강데세리브,월세,51.93,202306,1,"5,400",35,10,2020.0,김포한강9로115번길 37,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Aug-72,6872,8,김포한강데세리브,월세,59.91,202306,1,"6,500",40,8,2020.0,김포한강9로115번길 37,202306~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Aug-72,6872,8,김포한강데세리브,월세,59.91,202306,1,"6,500",40,9,2020.0,김포한강9로115번길 37,202306~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Aug-72,6872,8,김포한강데세리브,월세,51.93,202306,2,"5,400",35,16,2020.0,김포한강9로115번길 37,-,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Jun-88,6888,6,김포한강신도시모아엘가2차아파트,전세,59.97,202306,16,"22,000",0,2,2017.0,김포한강9로12번길 50,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,84.9592,202306,1,"5,000",100,14,2018.0,김포한강4로420번길 100,202306~202506,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,75.8173,202306,3,"23,000",0,21,2018.0,김포한강4로420번길 100,202306~202506,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,12,"24,000",0,14,2018.0,김포한강4로420번길 100,202308~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,12,"24,000",0,14,2018.0,김포한강4로420번길 100,202308~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,12,"24,000",0,14,2018.0,김포한강4로420번길 100,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,16,"23,000",0,12,2018.0,김포한강4로420번길 100,202307~202507,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,21,"20,000",0,13,2018.0,김포한강4로420번길 100,202306~202506,갱신,사용,"17,000",70.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,84.9592,202306,23,"5,000",100,5,2018.0,김포한강4로420번길 100,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,75.6597,202306,26,"10,000",60,17,2018.0,김포한강4로420번길 100,202309~202509,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,월세,75.6597,202306,26,"10,000",60,17,2018.0,김포한강4로420번길 100,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,6874-20,6874,20,김포한강아이파크,전세,84.9592,202306,30,"25,000",0,15,2018.0,김포한강4로420번길 100,202308~202508,신규,-,0,0.0,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,8,"3,584",8,3,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,14,"1,470",18,6,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,27,"1,484",18,17,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.95,202306,27,"1,484",18,1,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,27,"1,484",18,11,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,27,"1,484",18,10,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Sep-75,6875,9,김포한강엘에이치호수마을5단지,월세,36.9,202306,28,"1,484",18,13,2016.0,김포한강4로420번길 163,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,70.97,202306,1,"12,558",32,6,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,5,"7,620",56,2,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,7,"16,429",32,5,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"10,211",49,6,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,7,"15,921",26,6,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"13,066",35,2,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,7,"13,066",38,24,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"7,620",59,11,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"15,921",26,19,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"15,921",26,13,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,7,"15,921",26,11,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,7,"15,921",26,11,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,7,"15,921",26,8,2018.0,김포한강9로 11,202308~202508,갱신,-,"12,860",34.0,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,8,"15,921",26,7,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,8,"16,429",32,9,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,8,"15,921",26,5,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,8,"16,429",32,20,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,8,"15,921",26,18,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,8,"5,019",69,13,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,8,"15,921",26,15,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,8,"15,921",24,2,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,8,"10,211",49,14,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,8,"15,921",26,6,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,8,"7,620",59,16,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,9,"15,921",26,8,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,9,"15,921",22,1,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,9,"15,921",26,9,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,9,"15,921",25,3,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,12,"10,211",48,4,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,14,"16,429",29,2,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.36,202306,15,"7,620",59,25,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,21,"5,527",70,1,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,21,"5,527",75,8,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,70.97,202306,21,"15,413",21,14,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,70.97,202306,22,"15,413",21,15,2018.0,김포한강9로 11,202307~202507,갱신,-,"15,413",19.0,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,22,"15,921",25,4,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,22,"16,429",32,12,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,70.97,202306,22,"15,413",21,15,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,26,"5,527",70,1,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,27,"5,527",75,8,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,84.97,202306,27,"16,429",29,2,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,70.97,202306,27,"15,413",21,10,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
경기도 김포시 구래동,Feb-93,6893,2,김포한강예미지뉴스테이,월세,77.96,202306,27,"15,921",26,14,2018.0,김포한강9로 11,-,-,-,,,아파트,발표전,
